left_edge,right_edge,observations
10.3,28.96,454
28.96,47.620000000000005,278
47.620000000000005,66.28,48
66.28,84.94,24
84.94,103.6,83
103.6,122.26,97
122.26,140.92000000000002,107
140.92000000000002,159.58,21
159.58,178.24,40
178.24,196.9,67
196.9,215.56,80
215.56,234.22000000000003,5
234.22000000000003,252.88000000000002,10
252.88000000000002,271.54,41
271.54,290.2,9
