left_edge,right_edge,observations
2583.56,4432.183818181818,144
4432.183818181818,6280.8076363636355,144
6280.8076363636355,8129.4314545454545,81
8129.4314545454545,9978.055272727272,92
9978.055272727272,11826.67909090909,41
11826.67909090909,13675.302909090908,88
13675.302909090908,15523.926727272725,81
15523.926727272725,17372.550545454545,48
17372.550545454545,19221.174363636364,36
19221.174363636364,21069.798181818183,55
21069.798181818183,22918.422,1
