left_edge,right_edge,observations
5354.36,437091.8358333333,492
437091.8358333333,868829.3116666666,120
868829.3116666666,1300566.7875,44
1300566.7875,1732304.2633333334,41
1732304.2633333334,2164041.7391666663,44
2164041.7391666663,2595779.215,55
2595779.215,3027516.6908333334,51
3027516.6908333334,3459254.1666666665,27
3459254.1666666665,3890991.6424999996,30
3890991.6424999996,4322729.118333333,37
4322729.118333333,4754466.594166667,15
4754466.594166667,5186204.07,47
