left_edge,right_edge,observations
48.687,447.84290000000004,147
447.84290000000004,846.9988000000001,40
846.9988000000001,1246.1547,15
1246.1547,1645.3106,11
1645.3106,2044.4665,20
2044.4665,2443.6224,27
2443.6224,2842.7783,22
2842.7783,3241.9342,17
3241.9342,3641.0901000000003,11
3641.0901000000003,4040.246,8
