left_edge,right_edge,observations
99.9,106.31155555555556,23
106.31155555555556,112.72311111111112,68
112.72311111111112,119.13466666666667,40
119.13466666666667,125.54622222222223,8
125.54622222222223,131.95777777777778,7
131.95777777777778,138.36933333333334,4
138.36933333333334,144.7808888888889,25
144.7808888888889,151.19244444444445,19
151.19244444444445,157.604,8
