left_edge,right_edge,observations
0.72,1.3900000000000001,59
1.3900000000000001,2.06,31
2.06,2.7300000000000004,20
2.7300000000000004,3.4000000000000004,9
3.4000000000000004,4.07,12
4.07,4.74,3
4.74,5.41,10
5.41,6.08,6
6.08,6.75,8
