left_edge,right_edge,observations
2426.0,3725.518181818182,113
3725.518181818182,5025.036363636364,117
5025.036363636364,6324.554545454545,96
6324.554545454545,7624.072727272727,95
7624.072727272727,8923.590909090908,46
8923.590909090908,10223.10909090909,31
10223.10909090909,11522.627272727274,98
11522.627272727274,12822.145454545454,74
12822.145454545454,14121.663636363635,43
14121.663636363635,15421.181818181818,39
15421.181818181818,16720.7,59
