left_edge,right_edge,observations
-70.2,-58.6,3
-58.6,-47.0,6
-47.0,-35.400000000000006,5
-35.400000000000006,-23.800000000000004,11
-23.800000000000004,-12.200000000000003,14
-12.200000000000003,-0.6000000000000085,28
-0.6000000000000085,11.0,30
11.0,22.599999999999994,21
22.599999999999994,34.19999999999999,13
34.19999999999999,45.8,9
