left_edge,right_edge,observations
114052.0,123850.16666666667,25
123850.16666666667,133648.33333333334,26
133648.33333333334,143446.5,30
143446.5,153244.66666666666,17
153244.66666666666,163042.8333333333,74
163042.8333333333,172841.0,52
172841.0,182639.16666666666,55
182639.16666666666,192437.3333333333,32
192437.3333333333,202235.5,31
202235.5,212033.66666666666,7
212033.66666666666,221831.8333333333,13
221831.8333333333,231630.0,53
