left_edge,right_edge,observations
11068.0,11716.144444444444,70
11716.144444444444,12364.288888888888,24
12364.288888888888,13012.433333333332,24
13012.433333333332,13660.577777777777,24
13660.577777777777,14308.722222222223,28
14308.722222222223,14956.866666666667,5
14956.866666666667,15605.011111111111,23
15605.011111111111,16253.155555555555,16
16253.155555555555,16901.3,21
