left_edge,right_edge,observations
2795.0,358879.25,307
358879.25,714963.5,12
714963.5,1071047.75,80
1071047.75,1427132.0,36
1427132.0,1783216.25,171
1783216.25,2139300.5,68
2139300.5,2495384.75,129
2495384.75,2851469.0,114
2851469.0,3207553.25,126
3207553.25,3563637.5,130
3563637.5,3919721.75,33
3919721.75,4275806.0,33
